userId,movieId,rating
243,140787,3.5
243,140928,3.0
243,141749,2.5
243,141890,4.0
243,142064,3.0
243,142066,3.0
243,142448,3.5
243,142456,4.0
243,142488,3.5
243,146210,3.5
243,146672,2.5
243,146944,3.0
243,148626,5.0
243,148671,4.5
243,149352,0.5
243,151905,1.5
243,152248,4.0
243,152272,1.0
243,155509,1.0
243,157995,1.0
243,159193,4.0
243,159849,4.5
243,160438,0.5
243,160656,4.5
243,161966,1.0
243,163134,5.0
243,166291,5.0
243,169764,4.5
244,11,3.0
244,21,4.0
244,95,2.0
244,110,3.0
244,111,4.0
244,141,2.0
244,260,5.0
244,329,3.0
244,344,3.0
244,357,3.0
244,380,4.0
244,440,3.0
244,500,4.0
244,506,4.0
244,531,3.0
244,551,4.0
244,588,3.0
244,589,5.0
244,590,4.0
244,592,3.0
244,595,4.0
244,597,3.0
244,608,3.0
244,648,3.0
244,745,4.0
244,780,3.0
244,786,2.0
244,830,2.0
244,838,3.0
244,875,3.0
244,899,3.0
244,900,3.0
244,903,4.0
244,904,4.0
244,906,3.0
244,908,4.0
244,911,3.0
244,912,5.0
244,913,4.0
244,915,3.0
244,923,4.0
244,924,5.0
244,969,4.0
244,1036,4.0
244,1073,3.0
244,1080,3.0
244,1097,4.0
244,1131,3.0
244,1132,3.0
244,1136,3.0
244,1148,5.0
244,1173,3.0
244,1183,4.0
244,1193,3.0
244,1196,4.0
244,1197,3.0
244,1198,4.0
244,1200,4.0
244,1206,4.0
244,1210,4.0
244,1214,3.0
244,1217,4.0
244,1222,4.0
244,1224,3.0
244,1225,3.0
244,1228,2.0
244,1230,3.0
244,1233,4.0
244,1235,5.0
244,1238,3.0
244,1240,4.0
244,1243,4.0
244,1244,3.0
244,1247,5.0
244,1249,4.0
244,1252,3.0
244,1254,2.0
244,1258,3.0
244,1259,3.0
244,1264,4.0
244,1265,3.0
244,1270,3.0
244,1273,3.0
244,1278,3.0
244,1285,3.0
244,1288,3.0
244,1291,3.0
244,1295,3.0
244,1296,4.0
244,1298,4.0
244,1299,3.0
244,1307,4.0
244,1356,4.0
244,1391,3.0
244,1394,4.0
244,1479,3.0
244,1485,3.0
244,1500,4.0
244,1515,3.0
244,1527,4.0
244,1552,2.0
244,1562,3.0
244,1569,2.0
244,1580,4.0
244,1584,4.0
244,1597,2.0
244,1608,3.0
244,1610,3.0
244,1614,3.0
244,1722,4.0
244,1810,2.0
245,32,3.0
245,58,5.0
245,204,4.0
245,260,5.0
245,296,5.0
245,457,5.0
245,750,5.0
245,858,4.0
245,904,5.0
245,940,4.0
245,969,4.0
245,1004,4.0
245,1049,4.0
245,1103,3.0
245,1196,4.0
245,1198,5.0
245,1200,3.0
245,1214,3.0
245,1221,4.0
245,1228,4.0
245,1240,3.0
245,1252,4.0
245,1267,5.0
245,1304,4.0
245,1387,5.0
245,1626,4.0
245,1673,2.0
245,1674,5.0
245,1687,5.0
245,1693,5.0
245,1953,5.0
245,2002,4.0
245,2019,5.0
245,2366,5.0
245,2378,2.0
245,2501,5.0
245,2944,5.0
245,3082,4.0
245,3108,3.0
246,50,4.0
246,296,3.0
246,357,4.0
246,608,4.5
246,750,4.0
246,924,4.0
246,1193,4.0
246,1206,2.5
246,1247,3.5
246,2176,3.5
246,2232,4.0
246,2710,4.0
246,2712,3.0
246,2959,4.0
246,2997,3.5
246,3160,4.0
246,3300,3.0
246,4014,3.0
246,4027,4.0
246,4226,4.0
246,4973,3.5
246,5618,2.5
246,5679,3.0
246,7254,3.0
246,7266,4.0
246,7361,3.0
246,7371,4.0
246,8376,5.0
246,8783,3.5
246,47997,3.5
246,48394,3.0
246,55820,4.0
246,56367,3.0
246,56782,4.0
246,68157,3.0
246,68237,3.5
246,79132,2.5
246,79702,3.0
246,99114,4.0
246,104841,2.5
246,109374,3.0
246,109487,3.0
246,116797,3.5
246,128360,4.0
246,139385,3.5
246,139655,4.0
246,158966,3.0
246,164179,3.5
246,167172,4.5
246,176567,3.5
246,190939,3.5
246,193944,4.0
247,25,4.0
247,47,5.0
247,50,5.0
247,62,5.0
247,104,5.0
247,110,5.0
247,150,5.0
247,216,2.0
247,223,2.0
247,246,5.0
247,260,5.0
247,296,5.0
247,318,5.0
247,356,5.0
247,357,2.0
247,377,5.0
247,440,4.0
247,457,5.0
247,480,3.0
247,508,5.0
247,511,3.0
247,527,5.0
247,539,3.0
247,587,4.0
247,590,5.0
247,593,5.0
247,597,4.0
247,608,5.0
247,912,4.0
247,919,5.0
247,1035,5.0
247,1036,5.0
247,1060,5.0
247,1084,3.0
247,1089,5.0
247,1090,5.0
247,1092,4.0
247,1101,5.0
247,1193,4.0
247,1194,3.0
247,1196,5.0
247,1210,5.0
247,1213,5.0
247,1222,5.0
247,1230,5.0
247,1246,5.0
247,1247,5.0
247,1265,3.0
247,1266,1.0
247,1270,5.0
247,1307,5.0
247,1381,1.0
247,1393,3.0
247,1416,2.0
247,1500,5.0
247,1573,3.0
247,1617,5.0
247,1625,5.0
247,1639,4.0
247,1673,3.0
247,1674,4.0
247,1704,5.0
247,1721,5.0
247,1777,5.0
247,1947,5.0
247,1954,5.0
247,1961,5.0
247,1997,5.0
247,2028,5.0
247,2146,3.0
247,2248,5.0
247,2262,5.0
247,2268,5.0
247,2269,5.0
247,2291,3.0
247,2324,5.0
247,2369,1.0
247,2391,4.0
247,2395,3.0
247,2396,4.0
247,2424,2.0
247,2427,1.0
247,2447,5.0
247,2501,3.0
247,2571,4.0
247,2628,3.0
247,2671,4.0
247,2683,5.0
247,2694,5.0
247,2706,5.0
247,2762,5.0
247,2779,5.0
247,2797,3.0
247,2858,5.0
247,2959,3.0
247,3004,1.0
247,3006,5.0
247,3072,3.0
247,3101,5.0
247,3253,5.0
247,3261,4.0
247,3298,5.0
247,3342,5.0
247,3361,5.0
247,3386,5.0
247,3408,5.0
247,3418,5.0
247,3481,2.0
247,3528,2.0
247,3534,4.0
247,3555,5.0
247,3565,4.0
247,3578,5.0
247,3617,3.0
247,3752,3.0
247,3753,4.0
247,3755,2.0
247,3797,3.0
247,3798,5.0
247,3825,2.0
247,3882,1.0
247,3897,3.0
247,3911,4.0
247,3916,5.0
247,3955,2.0
247,3968,1.0
247,3969,5.0
247,3977,3.0
247,3978,2.0
247,3979,3.0
247,3996,1.0
247,3998,4.0
247,4015,5.0
247,4018,4.0
247,4019,4.0
247,4022,4.0
247,4023,5.0
247,4034,3.0
247,4041,5.0
247,4069,2.0
247,4149,4.0
247,4226,5.0
247,4231,4.0
247,4246,2.0
247,4248,1.0
247,4299,2.0
247,4306,5.0
247,4310,1.0
247,4321,5.0
247,4367,3.0
247,4448,5.0
247,4487,3.0
247,4571,5.0
247,4639,3.0
247,4718,4.0
247,4776,5.0
247,4816,4.0
247,4823,4.0
247,4845,4.0
247,4867,4.0
247,4874,5.0
247,4880,5.0
247,4896,2.0
247,4901,5.0
247,4958,4.0
247,4963,5.0
247,4975,3.0
247,4993,4.0
247,5009,4.0
247,5014,5.0
247,5139,5.0
247,5349,4.0
248,70,3.5
248,150,4.5
248,260,4.0
248,356,5.0
248,380,3.5
248,480,3.5
248,589,4.0
248,648,4.0
248,736,5.0
248,780,4.5
248,1036,3.0
248,1196,4.0
248,1198,4.0
248,1200,3.0
248,1210,4.0
248,1291,4.5
248,1580,4.0
248,1608,3.0
248,1610,4.0
248,1721,4.0
248,1722,3.5
248,2002,2.5
248,2028,3.5
248,2115,2.5
248,2273,3.5
248,2571,5.0
248,2628,1.5
248,2916,3.5
248,3755,4.0
248,4701,3.5
248,4993,4.0
248,5266,2.0
248,5349,2.0
248,5378,2.0
248,5445,3.5
248,5872,3.0
248,5952,3.0
248,5995,3.0
248,6659,2.0
248,6874,2.0
248,6934,3.5
248,7153,4.0
248,7360,2.0
248,8371,1.5
248,8644,4.0
248,8961,3.0
248,8972,3.0
248,33493,4.0
248,34048,4.0
248,37727,3.0
248,44191,3.5
248,47200,2.0
248,49530,3.0
248,51662,2.5
248,53000,1.5
248,54286,3.0
248,58559,3.5
248,59315,4.0
248,60072,2.0
248,60684,1.5
248,63113,1.0
248,67197,4.0
248,68157,4.0
248,68554,4.5
248,70286,2.5
248,71135,0.5
248,72998,4.0
248,73017,4.0
248,76093,3.0
248,77795,0.5
248,78469,3.5
248,78637,2.0
248,79695,3.0
248,81229,3.5
248,82461,2.5
248,86644,1.5
248,87232,2.0
248,89745,3.0
248,91500,2.5
248,91529,4.0
248,91976,2.0
248,94777,3.5
248,94864,1.5
248,95510,3.0
248,96079,3.5
248,96737,1.5
248,98809,3.5
248,99114,4.0
248,99910,2.0
248,101362,2.5
248,102716,0.5
248,103228,4.0
248,103249,4.0
248,104841,2.0
248,106072,1.5
248,111362,3.0
248,111759,3.5
248,111781,3.5
248,112852,3.0
248,114662,1.5
248,115210,4.5
248,116797,3.5
248,117176,3.0
248,117529,3.5
248,117895,3.5
248,122882,2.5
248,122886,3.5
248,122900,2.0
249,1,5.0
249,11,4.0
249,25,2.5
249,47,5.0
249,48,4.0
249,95,3.5
249,141,1.5
249,158,4.0
249,165,4.5
249,231,3.5
249,266,5.0
249,288,0.5
249,296,5.0
249,318,5.0
249,339,3.0
249,344,2.5
249,350,4.0
249,356,5.0
249,357,1.5
249,364,5.0
249,367,2.5
249,377,4.0
249,454,4.5
249,457,4.5
249,480,2.0
249,500,4.5
249,508,4.0
249,539,5.0
249,586,4.0
249,587,5.0
249,590,5.0
249,593,5.0
249,595,5.0
249,597,5.0
249,608,5.0
249,788,4.0
249,919,5.0
249,1033,4.0
249,1036,4.0
249,1073,4.0
249,1089,4.0
249,1090,4.5
249,1097,4.5
249,1101,5.0
249,1124,4.0
249,1193,5.0
249,1201,5.0
249,1213,5.0
249,1240,5.0
249,1247,4.5
249,1259,4.0
249,1265,3.0
249,1270,5.0
249,1276,5.0
249,1278,1.5
249,1291,3.5
249,1307,4.0
249,1343,5.0
249,1380,4.5
249,1387,4.5
249,1393,4.0
249,1552,3.5
249,1584,3.0
249,1610,3.0
249,1704,4.0
249,1721,5.0
249,1777,2.5
249,1923,3.5
249,1955,3.5
249,1958,4.5
249,1961,5.0
249,1968,3.5
249,2080,5.0
249,2081,4.0
249,2085,5.0
249,2302,3.0
249,2355,3.0
249,2403,4.0
249,2407,5.0
249,2502,2.0
249,2657,2.0
249,2699,2.0
249,2706,3.0
249,2716,3.0
249,2762,5.0
249,2915,5.0
249,2951,5.0
249,2959,3.5
249,3101,5.0
249,3244,3.0
249,3362,4.0
249,3408,4.5
249,3578,4.5
249,3681,5.0
249,3844,4.0
249,4008,4.5
249,4011,3.5
249,4034,4.0
249,4041,5.0
249,4090,5.0
249,4306,5.0
249,4936,2.5
249,5060,4.5
249,5237,5.0
249,5332,2.0
249,5361,5.0
249,6639,5.0
249,6724,5.0
249,6779,4.0
249,7438,4.0
249,8665,4.5
249,8880,5.0
250,10,5.0
250,110,4.0
250,150,5.0
250,153,4.0
250,165,4.0
250,208,4.0
250,292,5.0
250,296,5.0
250,300,5.0
250,329,4.0
250,339,5.0
250,344,3.0
250,349,5.0
250,356,3.0
250,380,3.0
250,434,3.0
250,457,5.0
250,475,5.0
250,588,3.0
250,592,3.0
250,593,5.0
250,595,2.0
251,7,4.0
251,101,5.0
251,158,0.5
251,163,2.5
251,168,3.0
251,282,3.0
251,435,0.5
251,1380,0.5
251,1396,4.5
251,1430,5.0
251,1485,0.5
251,1639,2.5
251,2012,4.0
251,2054,0.5
251,2072,4.5
251,2115,4.0
251,2194,2.5
251,2353,3.5
251,2395,5.0
251,2502,5.0
251,2791,4.0
251,2890,5.0
251,3753,0.5
251,3897,3.5
251,3911,5.0
251,3949,4.0
251,3996,4.0
251,4027,3.5
251,4034,5.0
251,4226,5.0
251,4310,0.5
251,4380,2.5
251,4878,5.0
251,4901,5.0
251,4975,4.0
251,4979,4.0
251,4993,1.0
251,5010,3.0
251,5152,0.5
251,5388,2.5
251,5418,5.0
251,5445,4.0
251,5502,3.0
251,5608,4.0
251,5618,3.0
251,5669,4.0
251,5673,3.5
251,5679,0.5
251,5902,4.5
251,5952,0.5
251,5989,0.5
251,6003,3.0
251,6059,2.5
251,6187,2.5
251,6296,3.5
251,6323,0.5
251,6333,2.0
251,6539,5.0
251,6711,3.5
251,6874,4.5
251,6886,2.0
251,6953,3.0
251,7090,3.0
251,7143,4.0
251,7147,2.0
251,7153,1.0
251,7323,4.0
251,7438,5.0
251,7458,1.0
251,8366,4.0
251,8622,1.0
251,8644,2.5
251,8665,4.0
251,8874,3.0
251,8957,0.5
251,27821,4.5
251,27912,3.0
251,30749,5.0
251,30810,4.5
251,33166,4.0
251,33679,0.5
251,33794,2.0
251,34048,1.0
251,34319,4.0
251,35836,2.5
251,36517,4.0
251,36529,5.0
252,260,4.5
252,356,4.0
252,480,4.0
252,589,4.5
252,1036,4.5
252,1136,4.5
252,1196,5.0
252,1197,4.5
252,1198,4.5
252,1200,4.0
252,1210,4.0
252,1214,5.0
252,1270,5.0
252,1954,4.5
252,2571,3.0
252,2716,5.0
252,2791,5.0
252,2918,2.5
252,4993,2.5
252,5481,1.5
252,5952,2.5
252,6502,4.5
252,6537,2.5
252,7153,2.5
252,7361,4.0
252,8784,3.5
252,8874,4.0
252,8961,4.0
252,30749,4.0
252,33166,0.5
252,48774,4.5
252,52328,4.0
252,55820,3.5
252,57669,3.5
252,58559,3.5
252,60684,2.5
252,62420,5.0
252,68237,4.5
252,68901,5.0
252,76251,3.5
252,77561,2.5
252,87232,3.0
252,88129,4.5
252,102956,4.5
252,106920,4.0
252,115569,3.5
252,115713,4.0
252,122912,3.0
252,168252,3.5
252,186953,4.0
252,187541,4.0
252,187593,1.5
252,188189,4.0
252,193944,4.0
253,50,5.0
253,318,5.0
253,356,4.0
253,527,5.0
253,1213,4.5
253,1214,4.0
253,2571,5.0
253,33794,4.5
253,50872,4.5
253,56174,4.0
253,58559,5.0
253,58803,4.0
253,59315,4.5
253,59784,5.0
253,60040,3.5
253,60069,5.0
253,63859,4.0
253,63992,2.5
253,64969,4.0
253,68157,4.5
253,68954,5.0
253,69122,5.0
253,69481,4.5
253,72378,3.5
253,72998,4.5
253,74458,5.0
253,77561,3.5
253,79132,3.5
253,88140,4.0
253,91529,4.5
253,91658,4.0
253,99114,4.0
253,109487,3.0
253,111781,3.5
253,116797,4.5
253,119145,5.0
253,120635,3.0
253,121231,2.0
253,122884,3.5
253,122886,3.0
253,122892,4.0
253,132796,2.0
253,136020,3.5
253,138036,4.0
253,144984,4.0
254,110,2.5
254,150,2.5
254,356,1.5
254,480,5.0
254,500,5.0
254,527,1.5
254,586,4.5
254,588,3.0
254,593,3.5
254,661,5.0
254,1097,4.5
254,1246,3.5
254,1259,3.5
254,1265,3.5
254,1610,2.5
254,1682,5.0
254,1721,5.0
254,1784,1.5
254,1835,4.5
254,2424,3.0
254,2485,3.0
254,2581,4.5
254,2762,5.0
254,2953,5.0
254,2959,4.5
254,3147,5.0
254,3179,5.0
254,3409,5.0
254,3466,5.0
254,4022,4.0
254,4246,5.0
254,4370,5.0
254,4447,3.5
254,4638,4.5
254,4700,4.0
254,5349,3.5
254,5449,4.5
254,5459,2.5
254,5669,3.5
254,5952,5.0
254,6058,4.5
254,6155,3.0
254,6304,5.0
254,6373,3.5
254,6593,4.0
254,7153,5.0
254,7254,5.0
254,7361,5.0
254,7444,3.5
254,8636,3.0
254,43679,4.0
254,56949,4.0
254,59725,3.5
254,64969,5.0
254,71252,3.5
254,73017,4.5
254,87520,5.0
254,88744,4.5
254,103315,5.0
254,108190,3.0
254,118696,4.0
254,177765,4.0
255,6,4.0
255,47,4.5
255,50,4.5
255,141,4.0
255,150,3.5
255,260,4.5
255,296,4.5
255,318,3.5
255,337,3.0
255,356,4.5
255,480,3.0
255,590,4.0
255,592,3.5
255,593,4.0
255,608,5.0
255,750,4.5
255,858,5.0
255,902,3.0
255,912,4.0
255,1073,4.5
255,1101,3.5
255,1136,5.0
255,1196,4.5
255,1210,3.5
255,1217,4.5
255,1221,5.0
255,1227,3.0
255,1233,5.0
255,1258,4.0
255,1266,4.0
255,1500,3.5
255,1527,4.0
255,1653,4.5
255,1945,3.0
255,1997,4.5
255,2012,4.0
255,2019,4.5
255,2174,4.5
255,2395,4.0
255,2502,4.0
255,2628,2.0
255,2677,4.0
255,2692,4.0
255,2710,4.0
255,2716,5.0
255,2987,4.0
255,3253,4.5
255,3623,3.5
255,3793,2.5
255,3897,4.0
255,4027,4.5
255,4226,3.5
255,4310,2.0
255,4973,4.5
255,4979,4.0
255,4993,4.0
255,5502,3.0
255,5902,4.0
255,5945,4.0
255,5952,4.0
255,6333,3.0
255,6377,4.0
255,6502,5.0
255,6711,4.0
255,6870,4.0
255,6947,5.0
255,7004,4.0
255,7361,4.5
255,8376,2.5
255,30793,4.0
255,30810,4.5
255,32587,2.0
256,1,4.0
256,6,3.0
256,7,3.0
256,11,5.0
256,16,3.0
256,17,5.0
256,21,3.0
256,25,1.0
256,28,1.0
256,31,3.0
256,36,5.0
256,61,3.0
256,62,4.0
256,73,5.0
256,79,3.0
256,100,5.0
256,110,3.0
256,113,5.0
256,140,3.0
256,150,4.0
256,151,4.0
256,161,5.0
256,194,3.0
256,195,2.0
256,208,2.0
256,222,3.0
256,230,4.0
256,236,4.0
256,237,3.0
256,266,2.0
256,281,3.0
256,289,3.0
256,292,5.0
256,299,3.0
256,300,4.0
256,305,1.0
256,318,5.0
256,339,2.0
256,349,4.0
256,350,4.0
256,356,4.0
256,376,3.0
256,454,5.0
256,480,3.0
256,494,4.0
256,516,5.0
256,527,5.0
256,531,5.0
256,590,3.0
256,593,3.0
256,597,3.0
256,608,1.0
256,628,5.0
256,647,3.0
256,715,4.0
256,726,3.0
256,733,3.0
256,736,1.0
256,798,4.0
256,802,4.0
256,830,1.0
256,832,3.0
256,838,1.0
256,852,4.0
256,879,2.0
256,1003,5.0
256,1004,2.0
256,1006,3.0
256,1038,3.0
256,1061,4.0
256,1094,5.0
256,1163,3.0
256,1183,4.0
256,1193,4.0
256,1203,3.0
256,1225,3.0
256,1231,3.0
256,1250,4.0
256,1299,4.0
256,1357,2.0
256,1399,5.0
256,1410,2.0
256,1414,2.0
256,1416,3.0
256,1428,3.0
256,1436,3.0
256,1438,4.0
256,1459,4.0
256,1463,3.0
256,1479,1.0
256,1518,4.0
256,1552,1.0
256,1556,2.0
256,1569,2.0
256,1581,3.0
256,1584,5.0
256,1590,1.0
256,1593,3.0
256,1597,2.0
256,1608,4.0
256,1610,3.0
256,1615,4.0
256,1616,2.0
256,1617,2.0
256,1619,5.0
256,1620,2.0
256,1625,4.0
256,1626,3.0
256,1633,3.0
256,1667,2.0
256,1672,4.0
256,1686,5.0
256,1687,3.0
256,1693,4.0
256,1694,3.0
256,1704,5.0
256,1711,3.0
256,1721,5.0
256,1727,5.0
256,1733,1.0
256,1747,3.0
256,1752,3.0
256,1779,4.0
256,1784,5.0
256,1791,2.0
256,1792,3.0
256,1810,4.0
256,1834,3.0
256,1869,3.0
256,1873,5.0
256,1876,3.0
256,1888,1.0
256,1892,3.0
256,1912,1.0
256,1914,3.0
256,1917,5.0
256,1918,1.0
256,1923,1.0
256,2001,3.0
256,2006,2.0
256,2028,3.0
256,2243,4.0
256,2268,5.0
256,2273,1.0
256,2278,2.0
256,2297,1.0
256,2334,4.0
256,2391,2.0
256,2392,2.0
256,2396,1.0
256,2424,3.0
256,2427,3.0
256,2431,5.0
256,2432,4.0
256,2433,3.0
256,2436,2.0
256,2448,2.0
256,2479,2.0
256,2490,2.0
256,2497,3.0
256,2501,5.0
256,2506,5.0
256,2539,3.0
256,2561,2.0
256,2574,2.0
256,2605,2.0
256,2671,3.0
256,2707,3.0
256,2712,1.0
256,2713,1.0
256,2724,3.0
256,2763,2.0
256,2771,4.0
256,2775,3.0
256,2858,2.0
256,2882,4.0
256,2889,4.0
256,2890,4.0
256,2906,3.0
256,2961,3.0
256,2996,5.0
256,3006,4.0
256,3082,3.0
256,3145,1.0
256,3147,5.0
256,3148,5.0
256,3155,5.0
256,3156,3.0
256,3160,1.0
256,3162,2.0
256,3173,2.0
256,3175,3.0
256,3176,3.0
256,3178,5.0
256,3179,2.0
256,3252,5.0
256,3285,2.0
256,3299,2.0
256,3325,3.0
256,3354,3.0
256,3405,3.0
256,3408,5.0
256,3448,5.0
256,3513,5.0
256,3534,3.0
256,3555,4.0
256,3579,3.0
256,3753,3.0
257,1,4.5
257,47,5.0
257,318,5.0
257,356,5.0
257,480,3.5
257,527,5.0
257,551,4.5
257,593,5.0
257,1193,5.0
257,1270,3.0
257,1704,5.0
257,2028,5.0
257,2324,5.0
257,2329,4.5
257,2571,4.0
257,2762,5.0
257,2858,4.0
257,2959,5.0
257,3147,5.0
257,3578,4.0
257,3717,4.0
257,3897,4.0
257,3949,5.0
257,4022,4.0
257,4025,3.0
257,4246,4.0
257,4306,4.5
257,4720,5.0
257,4878,4.0
257,4886,4.5
257,4963,4.0
257,4973,4.5
257,4993,4.5
257,4995,4.5
257,5010,4.5
257,5218,4.0
257,5299,4.0
257,5418,4.0
257,5618,4.0
257,5679,4.0
257,5816,4.5
257,5952,4.5
257,5989,4.5
257,5995,5.0
257,6377,4.5
257,6378,4.0
257,6502,4.0
257,6539,4.0
257,6870,4.0
257,7147,5.0
257,7153,4.5
257,8368,4.5
257,8665,4.0
257,8784,4.0
257,30749,4.5
257,33794,4.5
257,40815,4.5
257,46578,5.0
257,48394,5.0
257,48516,5.0
257,48774,4.0
257,48780,4.5
257,50872,4.0
257,58559,4.5
257,59315,4.0
257,60069,4.0
257,63082,4.0
257,66371,5.0
257,67255,5.0
257,68157,4.5
257,68954,4.5
257,69122,4.0
257,70286,4.0
257,79132,4.5
257,81845,4.5
257,91658,5.0
257,92259,5.0
257,95858,4.0
257,109487,4.5
257,112556,4.0
257,116897,3.5
257,120466,3.0
257,122882,4.0
258,2,5.0
258,10,3.0
258,11,3.0
258,19,5.0
258,25,4.0
258,34,3.0
258,44,3.0
258,47,5.0
258,95,4.0
258,110,5.0
258,150,4.0
258,153,3.0
258,158,4.0
258,160,4.0
258,165,3.0
258,168,5.0
258,172,4.0
258,173,4.0
258,185,4.0
258,196,3.0
258,204,5.0
258,208,5.0
258,231,4.0
258,236,3.0
258,253,5.0
258,256,3.0
258,266,4.0
258,282,2.0
258,288,3.0
258,292,3.0
258,296,5.0
258,315,3.0
258,316,3.0
258,317,3.0
258,329,3.0
258,344,5.0
258,350,4.0
258,353,4.0
258,356,5.0
258,357,3.0
258,364,5.0
258,367,3.0
258,368,4.0
258,370,3.0
258,377,3.0
258,380,3.0
258,410,3.0
258,420,3.0
258,432,3.0
258,434,3.0
258,442,3.0
258,474,3.0
258,480,4.0
258,500,3.0
258,508,3.0
258,527,5.0
258,539,3.0
258,551,5.0
258,553,4.0
258,587,3.0
258,588,4.0
258,589,3.0
258,590,4.0
258,592,3.0
258,595,4.0
258,597,4.0
258,780,5.0
259,1,5.0
259,32,5.0
259,34,4.0
259,58,4.0
259,110,5.0
259,223,3.0
259,260,5.0
259,296,1.0
259,316,4.0
259,318,5.0
259,329,4.0
259,353,4.0
259,364,4.0
259,367,3.0
259,480,3.0
259,527,5.0
259,541,2.0
259,588,3.0
259,590,4.0
259,750,5.0
259,780,4.0
259,788,3.0
259,903,4.0
259,920,3.0
259,924,5.0
259,1017,4.0
259,1059,5.0
259,1073,5.0
259,1077,5.0
259,1097,5.0
259,1136,5.0
259,1196,5.0
259,1197,4.5
259,1198,4.0
259,1210,5.0
259,1222,3.0
259,1247,5.0
259,1265,4.0
259,1270,4.0
259,1276,4.0
259,1291,5.0
259,1356,4.0
259,1391,4.0
259,1527,4.0
259,1580,4.0
259,1610,4.0
259,1639,3.0
259,1641,3.0
259,1721,1.0
259,1732,4.0
259,1909,5.0
259,1921,4.0
259,1923,3.0
259,2005,4.0
259,2011,3.0
259,2028,2.0
259,2054,3.0
259,2115,5.0
259,2174,4.0
259,2297,4.0
259,2302,3.0
259,2311,4.0
259,2324,5.0
259,2355,4.0
259,2359,5.0
259,2393,4.0
259,2395,3.0
259,2396,5.0
259,2424,4.0
259,2571,4.5
259,2572,3.0
259,2628,4.0
259,2657,2.0
259,2672,1.0
259,2692,4.0
259,2762,5.0
259,2797,4.0
259,2804,5.0
259,2858,5.0
259,2918,3.0
259,2997,5.0
259,3114,4.0
259,3159,4.0
259,3175,4.0
259,3177,3.0
259,3253,3.0
259,3300,1.0
259,3471,5.0
259,3489,4.0
259,3578,4.0
259,3751,3.0
259,3897,4.5
259,3949,1.0
259,3994,4.0
259,3996,4.0
259,4011,4.0
259,4022,5.0
259,4027,4.5
259,4226,4.0
259,4306,5.0
259,4343,3.0
259,4370,5.0
259,4571,3.0
259,4643,3.0
259,4734,3.0
259,4886,4.5
259,4896,4.0
259,4973,5.0
259,4980,3.0
259,4993,5.0
259,4995,4.5
259,5265,4.0
259,5308,4.0
259,6365,2.5
259,6385,4.0
259,6863,3.0
259,6934,2.5
259,6942,4.0
259,7153,5.0
260,260,5.0
260,355,2.0
260,527,3.5
260,541,4.0
260,724,2.0
260,858,3.5
260,912,4.0
260,969,3.0
260,1059,2.0
260,1061,2.0
260,1088,1.5
260,1129,2.5
260,1136,5.0
260,1193,3.0
260,1196,5.0
260,1197,4.0
260,1198,3.0
260,1201,3.0
260,1203,3.0
260,1224,3.0
260,1276,3.0
260,1339,2.0
260,1405,4.0
260,1562,3.0
260,1597,3.0
260,2002,3.0
260,2003,1.5
260,2019,3.0
260,2021,4.0
260,2028,3.5
260,2278,3.5
260,2329,1.5
260,2571,4.0
260,2762,4.0
260,2858,2.5
260,2959,3.0
260,3072,2.0
260,4993,4.0
260,5952,4.0
260,7153,4.0
260,58559,3.0
260,60069,3.0
260,79132,3.0
260,89745,4.5
260,93831,2.5
261,1,4.0
261,32,5.0
261,47,4.0
261,70,2.0
261,153,2.0
261,208,2.0
261,224,2.0
261,260,5.0
261,303,4.0
261,345,4.5
261,356,5.0
261,366,4.0
261,377,3.0
261,380,5.0
261,393,1.0
261,480,5.0
261,527,4.0
261,541,5.0
261,586,4.0
261,587,3.0
261,589,5.0
261,592,3.0
261,593,5.0
261,597,4.0
261,736,4.5
261,780,1.0
261,788,4.0
261,903,4.0
261,1097,5.0
261,1101,4.0
261,1127,3.0
261,1196,5.0
261,1198,5.0
261,1210,5.0
261,1215,4.0
261,1240,5.0
261,1258,4.0
261,1261,4.0
261,1270,5.0
261,1291,4.5
261,1345,4.0
261,1347,5.0
261,1407,5.0
261,1485,2.0
261,1499,3.0
261,1527,4.0
261,1544,4.0
261,1562,2.0
261,1569,4.5
261,1573,4.0
261,1584,5.0
261,1590,1.0
261,1644,2.0
261,1645,3.0
261,1653,5.0
261,1717,5.0
261,1721,5.0
261,1731,2.0
261,1784,5.0
261,1876,4.0
261,1882,1.0
261,1909,4.0
261,1917,2.0
261,1923,3.0
261,1954,4.0
261,1969,2.5
261,1970,5.0
261,1971,3.0
261,1972,2.0
261,1973,2.0
261,1974,4.0
261,1975,4.0
261,1977,4.0
261,1979,2.0
261,1982,5.0
261,1983,4.0
261,1994,5.0
261,1996,3.0
261,2005,2.0
261,2006,4.0
261,2010,4.0
261,2011,5.0
261,2012,4.0
261,2107,4.0
261,2115,5.0
261,2124,3.0
261,2163,3.0
261,2193,2.0
261,2315,3.0
261,2333,5.0
261,2355,3.0
261,2369,5.0
261,2378,3.0
261,2394,3.0
261,2403,3.0
261,2407,3.0
261,2424,2.0
261,2450,1.0
261,2455,4.0
261,2541,4.0
261,2571,5.0
261,2580,4.0
261,2599,4.0
261,2616,2.0
261,2617,3.0
261,2628,5.0
261,2640,5.0
261,2671,3.0
261,2672,2.0
261,2710,2.0
261,2716,2.0
261,2719,2.0
261,2762,5.0
